,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,coordinates,bedrooms_bathrooms,sqft_lot_sqft_living,sqft_living_sqft_living15,sqft_living_bedrooms,grade_category
141,1777500060,527700.0,5,2.5,2820,9375,1.0,Good,8,1550,1270.0,1968,0.0,2820,9375,"[47.5707, -122.128]",2.0,3.324468085106383,1.0,564.0,medium
142,1432900240,205000.0,3,1.0,1610,8579,1.0,Good,7,1010,600.0,1962,0.0,1610,8579,"[47.4563, -122.171]",3.0,5.328571428571428,1.0,536.6666666666666,medium
143,6140100875,420000.0,3,1.0,1060,8097,1.0,Good,7,940,120.0,1923,0.0,1560,7940,"[47.7144, -122.351]",3.0,7.638679245283019,0.6794871794871795,353.3333333333333,medium
144,6071600370,500000.0,4,2.25,2030,8517,1.0,Good,8,1380,650.0,1961,0.0,2230,8824,"[47.5495, -122.174]",1.7777777777777777,4.195566502463055,0.9103139013452914,507.5,medium
145,1526069017,921500.0,4,2.5,3670,315374,2.0,Good,9,3670,0.0,1994,0.0,2840,87991,"[47.7421, -122.026]",1.6,85.93297002724796,1.2922535211267605,917.5,medium
146,809001525,890000.0,4,1.0,2550,4000,2.0,Average,8,2370,180.0,1905,0.0,2200,4000,"[47.6354, -122.353]",4.0,1.5686274509803921,1.1590909090909092,637.5,medium
147,3224079105,430000.0,2,2.5,2420,60984,2.0,Average,7,2420,0.0,2007,0.0,1940,193842,"[47.5262, -121.943]",0.8,25.2,1.2474226804123711,1210.0,medium
148,8075400570,258000.0,5,2.0,2260,12500,1.0,Good,8,1130,1130.0,1960,0.0,1360,18000,"[47.3887, -122.286]",2.5,5.530973451327434,1.661764705882353,452.0,medium
149,1994200024,511000.0,3,1.0,1430,3455,1.0,Average,7,980,450.0,1947,0.0,1450,4599,"[47.6873, -122.336]",3.0,2.4160839160839163,0.9862068965517241,476.6666666666667,medium
150,3362900810,532170.0,3,2.0,1360,3090,2.0,Average,8,1360,0.0,1990,0.0,1500,3090,"[47.6838, -122.353]",1.5,2.2720588235294117,0.9066666666666666,453.3333333333333,medium
151,1324300398,560000.0,3,1.0,1110,5000,1.5,Average,7,1110,0.0,1947,0.0,1420,5000,"[47.655, -122.359]",3.0,4.504504504504505,0.7816901408450704,370.0,medium
152,537000445,282950.0,3,1.0,1250,8200,1.0,Good,7,1250,0.0,1954,0.0,1680,8633,"[47.3255, -122.304]",3.0,6.56,0.7440476190476191,416.6666666666667,medium
153,7855801670,2250000.0,4,3.25,5180,19850,2.0,Average,12,3540,1640.0,2006,0.0,3160,9750,"[47.562, -122.162]",1.2307692307692308,3.832046332046332,1.639240506329114,1295.0,high
154,7920100045,350000.0,1,1.0,700,5100,1.0,Average,7,700,0.0,1942,0.0,1010,5100,"[47.679, -122.3]",1.0,7.285714285714286,0.693069306930693,700.0,medium
155,8960000030,215000.0,3,1.0,1180,7669,1.0,Good,7,1180,0.0,1967,0.0,1190,7669,"[47.4479, -122.176]",3.0,6.499152542372881,0.9915966386554622,393.3333333333333,medium
156,6388930390,650000.0,5,3.5,3960,25245,2.0,Average,9,2500,1460.0,1996,0.0,2640,13675,"[47.525, -122.172]",1.4285714285714286,6.375,1.5,792.0,medium
157,8731900200,320000.0,4,2.75,2640,7500,1.0,Average,8,1620,1020.0,1967,0.0,1980,7875,"[47.3135, -122.369]",1.4545454545454546,2.840909090909091,1.3333333333333333,660.0,medium
158,8029200135,247000.0,3,2.0,1270,7198,1.5,Average,7,1270,0.0,1916,2013.0,1160,7198,"[47.2086, -121.996]",1.5,5.667716535433071,1.0948275862068966,423.3333333333333,medium
159,1081200350,320000.0,4,1.75,1760,11180,1.0,Good,8,1760,0.0,1968,0.0,1730,11180,"[47.4715, -122.118]",2.2857142857142856,6.3522727272727275,1.0173410404624277,440.0,medium
160,84000105,255000.0,5,2.25,2060,8632,1.0,Average,7,1030,1030.0,1962,0.0,1010,11680,"[47.4877, -122.335]",2.2222222222222223,4.190291262135922,2.0396039603960396,412.0,medium
161,3756500060,438000.0,3,1.75,1780,9660,1.0,Average,7,1780,0.0,1962,0.0,1200,9660,"[47.7171, -122.193]",1.7142857142857142,5.426966292134831,1.4833333333333334,593.3333333333334,medium
162,7215720160,900000.0,3,2.5,3400,16603,2.0,Average,10,3400,0.0,2000,0.0,3400,12601,"[47.6012, -122.023]",1.2,4.883235294117647,1.0,1133.3333333333333,high
163,3574800520,441000.0,3,2.75,1910,7280,1.0,Average,7,1160,750.0,1979,0.0,1710,8152,"[47.7319, -122.224]",1.0909090909090908,3.81151832460733,1.1169590643274854,636.6666666666666,medium
164,2617300160,420000.0,3,2.0,2020,38332,1.0,Good,7,1010,1010.0,1975,0.0,2110,36590,"[47.4582, -122.023]",1.5,18.976237623762376,0.957345971563981,673.3333333333334,medium
165,2558660270,370000.0,3,1.75,1580,7000,1.0,Average,7,1180,400.0,1976,0.0,1640,7500,"[47.7209, -122.168]",1.7142857142857142,4.430379746835443,0.9634146341463414,526.6666666666666,medium
166,2009000370,269950.0,2,1.75,1340,7250,1.0,Very Good,5,700,640.0,1949,0.0,1830,9750,"[47.408, -122.327]",1.1428571428571428,5.41044776119403,0.73224043715847,670.0,low
167,1836980160,807100.0,4,2.5,2680,4499,2.0,Average,9,2680,0.0,1999,0.0,2920,4500,"[47.565, -122.125]",1.6,1.6787313432835822,0.9178082191780822,670.0,medium
168,3261020370,653000.0,3,2.5,2680,9750,1.0,Good,8,1610,1070.0,1979,0.0,2480,8750,"[47.7028, -122.231]",1.2,3.638059701492537,1.0806451612903225,893.3333333333334,medium
169,1755700060,371500.0,3,2.0,1370,8336,1.0,Very Good,7,1370,0.0,1964,0.0,1770,7288,"[47.7458, -122.331]",1.5,6.084671532846715,0.7740112994350282,456.6666666666667,medium
170,4330600435,284000.0,3,1.75,1560,21000,1.0,Average,7,1560,0.0,1954,0.0,1070,7920,"[47.4776, -122.337]",1.7142857142857142,13.461538461538462,1.4579439252336448,520.0,medium
171,9542800700,272000.0,3,1.75,2160,7140,1.0,Good,7,1670,490.0,1978,0.0,1930,7350,"[47.3026, -122.374]",1.7142857142857142,3.3055555555555554,1.1191709844559585,720.0,medium
172,1999700045,313000.0,3,1.5,1340,7912,1.5,Average,7,1340,0.0,1955,0.0,1480,7940,"[47.7658, -122.339]",2.0,5.904477611940298,0.9054054054054054,446.6666666666667,medium
173,1762600070,917500.0,4,2.5,3880,35003,2.0,Average,10,2570,1310.0,1984,0.0,3740,35230,"[47.6477, -122.182]",1.6,9.021391752577319,1.0374331550802138,970.0,high
174,1687900520,673000.0,4,2.25,2590,8190,2.0,Good,8,2590,0.0,1980,0.0,2260,8335,"[47.5619, -122.125]",1.7777777777777777,3.1621621621621623,1.1460176991150441,647.5,medium
175,7234600798,425000.0,3,2.5,1120,1100,2.0,Average,8,820,300.0,2008,0.0,1590,1795,"[47.6106, -122.31]",1.2,0.9821428571428571,0.7044025157232704,373.3333333333333,medium
176,3881900445,399950.0,5,2.75,1970,5400,1.0,Average,7,1320,650.0,1986,0.0,1280,2150,"[47.5868, -122.308]",1.8181818181818181,2.7411167512690353,1.5390625,394.0,medium
177,2254502445,385000.0,3,1.0,1220,4800,1.0,Average,6,1220,0.0,1901,0.0,1200,4800,"[47.6101, -122.307]",3.0,3.9344262295081966,1.0166666666666666,406.6666666666667,low
178,5437810320,269950.0,3,1.5,1950,7560,1.0,Good,7,1320,630.0,1975,0.0,1950,8941,"[47.1976, -121.999]",2.0,3.876923076923077,1.0,650.0,medium
179,9158100075,330000.0,2,1.0,1350,8220,1.0,Average,7,1060,290.0,1949,0.0,1540,8280,"[47.7224, -122.358]",2.0,6.088888888888889,0.8766233766233766,675.0,medium
180,3830630310,260000.0,3,2.5,1670,5797,2.0,Average,7,1670,0.0,1988,0.0,1670,6183,"[47.3505, -122.179]",1.2,3.4712574850299402,1.0,556.6666666666666,medium
181,8123100045,470000.0,4,3.0,2380,5125,1.5,Good,7,1680,700.0,1925,0.0,1410,5375,"[47.5384, -122.376]",1.3333333333333333,2.153361344537815,1.6879432624113475,595.0,medium
182,3127200041,589000.0,4,3.0,2440,9600,2.0,Very Good,7,2440,0.0,1961,0.0,2290,9600,"[47.7044, -122.2]",1.3333333333333333,3.9344262295081966,1.0655021834061136,610.0,medium
183,6661200320,163500.0,2,1.5,1050,3419,2.0,Average,7,1050,0.0,1996,0.0,1050,3417,"[47.3848, -122.039]",1.3333333333333333,3.256190476190476,1.0,525.0,medium
184,11510310,835000.0,4,2.75,3130,13412,2.0,Average,9,2140,990.0,1993,0.0,2260,9984,"[47.6993, -122.102]",1.4545454545454546,4.284984025559106,1.3849557522123894,782.5,medium
185,825059270,1100000.0,5,3.0,4090,12850,1.0,Good,10,2090,2000.0,1986,0.0,2540,10270,"[47.6627, -122.188]",1.6666666666666667,3.141809290953545,1.610236220472441,818.0,high
186,8731951370,269000.0,4,1.75,1490,10000,1.0,Good,8,1100,390.0,1969,0.0,2190,8910,"[47.3099, -122.379]",2.2857142857142856,6.7114093959731544,0.680365296803653,372.5,medium
187,1954440060,560000.0,3,2.5,1900,8744,2.0,Average,8,1900,0.0,1987,0.0,2030,8744,"[47.62, -122.043]",1.2,4.6021052631578945,0.9359605911330049,633.3333333333334,medium
188,2264500350,615000.0,4,1.0,1330,2400,1.5,Good,6,1330,0.0,1901,0.0,1330,4400,"[47.65, -122.34]",4.0,1.8045112781954886,1.0,332.5,low
189,1115810060,585188.0,3,2.25,2230,10026,1.0,Average,8,1430,800.0,1975,0.0,2230,9340,"[47.6647, -122.153]",1.3333333333333333,4.495964125560538,1.0,743.3333333333334,medium
190,9477200200,305000.0,3,1.75,1650,9480,1.0,Average,7,1220,430.0,1977,0.0,1540,8400,"[47.726000000000006, -122.191]",1.7142857142857142,5.745454545454545,1.0714285714285714,550.0,medium
191,1432600560,166950.0,3,1.0,1190,8820,1.0,Average,6,1190,0.0,1959,0.0,1230,7980,"[47.4616, -122.184]",3.0,7.411764705882353,0.967479674796748,396.6666666666667,low
192,2287000060,799000.0,3,2.5,2140,9897,1.0,Good,8,2140,0.0,1959,0.0,2680,10083,"[47.5505, -122.219]",1.2,4.624766355140187,0.7985074626865671,713.3333333333334,medium
193,3663500060,400000.0,3,2.5,2180,7508,1.0,Good,7,1420,760.0,1962,0.0,1900,7818,"[47.7606, -122.336]",1.2,3.4440366972477063,1.1473684210526316,726.6666666666666,medium
194,3996900125,230000.0,3,1.0,1060,10228,1.0,Average,7,1060,0.0,1948,0.0,1570,10228,"[47.7481, -122.3]",3.0,9.649056603773586,0.6751592356687898,353.3333333333333,medium
195,7796450200,256883.0,3,2.5,1690,5025,2.0,Average,8,1690,0.0,2003,0.0,2550,5001,"[47.2779, -122.347]",1.2,2.973372781065089,0.6627450980392157,563.3333333333334,medium
196,7549802535,423000.0,4,2.0,1970,6480,1.5,Very Good,7,1130,840.0,1920,0.0,1500,6480,"[47.5511, -122.312]",2.0,3.2893401015228427,1.3133333333333332,492.5,medium
197,3278600320,465000.0,3,2.5,2150,4084,2.0,Average,8,2150,0.0,2007,0.0,1750,2385,"[47.5488, -122.372]",1.2,1.8995348837209303,1.2285714285714286,716.6666666666666,medium
198,2824079053,440000.0,3,2.5,1910,66211,2.0,Average,7,1910,0.0,1997,0.0,2330,67268,"[47.5385, -121.911]",1.2,34.66544502617801,0.8197424892703863,636.6666666666666,medium
199,1222069094,385000.0,3,1.75,1350,155073,1.0,Good,7,1350,0.0,1969,0.0,1560,50965,"[47.4058, -121.994]",1.7142857142857142,114.86888888888889,0.8653846153846154,450.0,medium
200,3542300060,210000.0,3,1.0,860,11725,1.0,Good,6,860,0.0,1943,0.0,1300,9514,"[47.5093, -122.184]",3.0,13.633720930232558,0.6615384615384615,286.6666666666667,low
201,2222059065,297000.0,3,2.5,1940,14952,2.0,Average,8,1940,0.0,1994,0.0,2030,10450,"[47.3777, -122.165]",1.2,7.707216494845361,0.9556650246305419,646.6666666666666,medium
202,7551300060,470000.0,3,1.0,1010,5000,1.0,Average,7,1010,0.0,1952,0.0,1680,5000,"[47.675, -122.394]",3.0,4.9504950495049505,0.6011904761904762,336.6666666666667,medium
203,100600550,226500.0,3,1.5,1300,7370,1.0,Good,7,900,400.0,1976,0.0,1430,7500,"[47.3025, -122.37]",2.0,5.6692307692307695,0.9090909090909091,433.3333333333333,medium
204,3211100860,274250.0,3,1.0,910,8450,1.0,Good,6,910,0.0,1962,0.0,1400,8040,"[47.4787, -122.158]",3.0,9.285714285714286,0.65,303.3333333333333,low
205,3456000310,840000.0,4,1.75,2480,11010,1.0,Good,9,1630,850.0,1966,0.0,2770,10744,"[47.5378, -122.219]",2.2857142857142856,4.439516129032258,0.8953068592057761,620.0,medium
206,9526600140,677900.0,3,2.5,2440,4587,2.0,Average,8,2440,0.0,2010,0.0,2750,4587,"[47.7073, -122.114]",1.2,1.8799180327868852,0.8872727272727273,813.3333333333334,medium
207,7465900060,425000.0,3,1.0,1010,5864,1.0,Average,7,1010,0.0,1915,0.0,1290,5000,"[47.5733, -122.381]",3.0,5.805940594059406,0.7829457364341085,336.6666666666667,medium
208,1222000055,180250.0,2,0.75,900,9600,1.0,Average,6,900,0.0,1941,0.0,1250,14280,"[47.4604, -122.339]",2.6666666666666665,10.666666666666666,0.72,450.0,low
209,6300000550,464000.0,6,3.0,2300,3404,2.0,Average,7,1600,700.0,1920,1994.0,1560,1312,"[47.7067, -122.343]",2.0,1.48,1.4743589743589745,383.3333333333333,medium
210,2310030510,320000.0,4,2.25,1550,7579,2.0,Average,8,1550,0.0,1993,0.0,1630,6397,"[47.354, -122.047]",1.7777777777777777,4.889677419354839,0.950920245398773,387.5,medium
211,1025049114,625504.0,3,2.25,1270,1566,2.0,Average,8,1060,210.0,2014,0.0,1160,1327,"[47.6647, -122.284]",1.3333333333333333,1.2330708661417322,1.0948275862068966,423.3333333333333,medium
212,8677300550,592500.0,4,2.5,2240,12032,1.0,Average,9,2240,0.0,1983,0.0,2520,12368,"[47.6143, -122.017]",1.6,5.371428571428571,0.8888888888888888,560.0,medium
213,4014400292,465000.0,3,2.5,2714,17936,2.0,Average,9,2714,0.0,2005,0.0,2590,18386,"[47.3185, -122.275]",1.2,6.608695652173913,1.047876447876448,904.6666666666666,medium
214,1102000196,477000.0,4,2.75,1720,6270,2.0,Average,8,1720,0.0,1978,0.0,2130,8700,"[47.5458, -122.268]",1.4545454545454546,3.645348837209302,0.8075117370892019,430.0,medium
215,257000138,280000.0,2,1.0,850,16400,1.0,Average,6,850,0.0,1923,0.0,1100,14459,"[47.4889, -122.299]",2.0,19.294117647058822,0.7727272727272727,425.0,low
216,46100204,1510000.0,5,3.0,3300,33474,1.0,Average,9,1870,1430.0,1957,1991.0,3836,20953,"[47.5673, -122.21]",1.6666666666666667,10.143636363636364,0.8602711157455682,660.0,medium
217,1909600046,445838.0,3,2.5,2250,5692,2.0,Average,8,2250,0.0,2000,0.0,1320,5390,"[47.5133, -122.379]",1.2,2.529777777777778,1.7045454545454546,750.0,medium
218,1250202145,1070000.0,2,2.25,3900,14864,1.0,Average,8,1950,1950.0,1947,0.0,2580,5184,"[47.5884, -122.291]",0.8888888888888888,3.8112820512820513,1.5116279069767442,1950.0,medium
219,7611200125,467000.0,2,1.5,1320,10800,1.0,Good,8,1320,0.0,1947,0.0,2120,12040,"[47.7145, -122.367]",1.3333333333333333,8.181818181818182,0.6226415094339622,660.0,medium
220,5611500140,686000.0,4,2.5,2760,6440,2.0,Average,10,2760,0.0,1999,0.0,3070,8127,"[47.5836, -122.026]",1.6,2.3333333333333335,0.8990228013029316,690.0,high
221,7138000260,279950.0,3,2.0,1750,9750,1.0,Average,7,1350,400.0,1961,0.0,1900,10125,"[47.398, -122.299]",1.5,5.571428571428571,0.9210526315789473,583.3333333333334,medium
222,626059335,527000.0,4,2.25,2330,19436,2.0,Average,8,2330,0.0,1987,0.0,1910,10055,"[47.7663, -122.215]",1.7777777777777777,8.341630901287553,1.219895287958115,582.5,medium
223,1922059282,325000.0,3,2.25,2220,16020,1.0,Good,8,1780,440.0,1966,0.0,2080,9583,"[47.3758, -122.217]",1.3333333333333333,7.216216216216216,1.0673076923076923,740.0,medium
224,705700390,328000.0,3,2.25,2020,8379,2.0,Average,7,2020,0.0,1994,0.0,2020,8031,"[47.3828, -122.023]",1.3333333333333333,4.148019801980198,1.0,673.3333333333334,medium
225,7454001200,390000.0,3,2.25,1250,7500,1.0,Very Good,7,1250,0.0,1942,0.0,1280,7392,"[47.5123, -122.373]",1.3333333333333333,6.0,0.9765625,416.6666666666667,medium
226,8682281200,479950.0,2,2.0,1510,6516,1.0,Average,8,1510,0.0,2005,0.0,1640,6009,"[47.7076, -122.013]",1.0,4.31523178807947,0.9207317073170732,755.0,medium
227,7972000200,264950.0,4,2.25,1720,9753,1.0,Good,7,1120,600.0,1978,0.0,1510,9753,"[47.2922, -122.371]",1.7777777777777777,5.6703488372093025,1.1390728476821192,430.0,medium
228,722059070,235000.0,3,1.0,1430,15246,1.0,Good,7,980,450.0,1961,0.0,1960,13068,"[47.4075, -122.214]",3.0,10.661538461538461,0.7295918367346939,476.6666666666667,medium
229,7202340400,516500.0,3,2.5,1480,4729,2.0,Average,7,1480,0.0,2004,0.0,2250,4729,"[47.6794, -122.034]",1.2,3.1952702702702704,0.6577777777777778,493.3333333333333,medium
230,8096000060,655000.0,2,1.75,1450,15798,2.0,Average,7,1230,220.0,1915,1978.0,2030,13193,"[47.4497, -122.375]",1.1428571428571428,10.895172413793103,0.7142857142857143,725.0,medium
231,2424000060,500000.0,4,2.75,2280,15347,1.0,Very Good,7,2280,0.0,1960,0.0,2280,15347,"[47.5218, -122.164]",1.4545454545454546,6.731140350877193,1.0,570.0,medium
232,9264902050,315000.0,6,2.75,2940,7350,1.0,Average,8,1780,1160.0,1978,0.0,2120,8236,"[47.3103, -122.339]",2.1818181818181817,2.5,1.3867924528301887,490.0,medium
233,943100260,213000.0,2,1.0,1000,10200,1.0,Average,6,1000,0.0,1961,0.0,1150,13702,"[47.5687, -121.899]",2.0,10.2,0.8695652173913043,500.0,low
234,3677400445,475000.0,3,1.5,2480,5280,1.5,Very Good,7,1620,860.0,1947,0.0,2090,4800,"[47.5575, -122.303]",2.0,2.129032258064516,1.186602870813397,826.6666666666666,medium
235,1762600320,1030000.0,5,4.0,3760,28040,2.0,Average,10,3760,0.0,1983,0.0,3430,35096,"[47.6489, -122.183]",1.25,7.457446808510638,1.096209912536443,752.0,high
236,4058000060,416000.0,3,2.0,2220,94300,1.0,Very Good,7,1640,580.0,1976,0.0,2070,80100,"[47.3459, -121.95]",1.5,42.47747747747748,1.0724637681159421,740.0,medium
237,7228500560,410000.0,4,1.0,1970,4740,1.5,Average,7,1670,300.0,1904,2005.0,1510,4740,"[47.6136, -122.303]",4.0,2.4060913705583755,1.304635761589404,492.5,medium
238,326069104,800000.0,3,3.5,3830,221284,2.0,Average,10,3530,300.0,1993,0.0,2920,148539,"[47.7641, -122.023]",0.8571428571428571,57.77650130548303,1.3116438356164384,1276.6666666666667,high
239,5152100060,472000.0,6,2.5,4410,14034,1.0,Good,9,2350,2060.0,1965,0.0,2600,13988,"[47.3376, -122.324]",2.4,3.182312925170068,1.6961538461538461,735.0,medium
240,3584000310,225000.0,3,1.75,1430,8505,1.0,Good,7,1430,0.0,1968,0.0,1190,8640,"[47.3173, -122.319]",1.7142857142857142,5.9475524475524475,1.2016806722689075,476.6666666666667,medium
241,8150100045,210000.0,2,1.0,830,6000,1.0,Average,6,830,0.0,1940,0.0,830,4960,"[47.5308, -122.376]",2.0,7.228915662650603,1.0,415.0,low
242,1868901275,455000.0,2,1.0,1430,5000,1.5,Fair,7,1430,0.0,1925,0.0,1450,3750,"[47.6727, -122.299]",2.0,3.4965034965034967,0.9862068965517241,715.0,medium
243,6131600075,225000.0,3,1.0,1300,8316,1.0,Good,6,1300,0.0,1954,0.0,1260,8316,"[47.3221, -122.216]",3.0,6.396923076923077,1.0317460317460319,433.3333333333333,low
244,9468200125,480000.0,2,1.0,1030,3060,1.0,Good,7,790,240.0,1918,0.0,1390,3060,"[47.6779, -122.353]",2.0,2.970873786407767,0.7410071942446043,515.0,medium
245,8029510030,363000.0,3,2.5,2740,11872,2.0,Average,9,2740,0.0,1990,0.0,2570,10377,"[47.3076, -122.395]",1.2,4.3328467153284675,1.066147859922179,913.3333333333334,medium
246,2025069065,2400000.0,4,2.5,3650,8354,1.0,Average,9,1830,1820.0,2000,0.0,3120,18841,"[47.6338, -122.072]",1.6,2.288767123287671,1.169871794871795,912.5,medium
247,7899800890,181000.0,2,1.5,720,5120,1.0,Average,6,720,0.0,1954,0.0,1150,2566,"[47.5218, -122.357]",1.3333333333333333,7.111111111111111,0.6260869565217392,360.0,low
248,3021059276,250000.0,4,2.0,2010,7312,1.0,Good,7,2010,0.0,1976,0.0,2010,7650,"[47.2785, -122.213]",2.0,3.637810945273632,1.0,502.5,medium
249,3797001895,481000.0,3,1.75,1560,3000,1.0,Good,6,770,790.0,1918,0.0,1390,3000,"[47.6846, -122.345]",1.7142857142857142,1.9230769230769231,1.1223021582733812,520.0,low
250,3832710960,260000.0,3,2.0,1810,7209,1.0,Good,7,1240,570.0,1978,0.0,1750,7209,"[47.3656, -122.278]",1.5,3.9828729281767954,1.0342857142857143,603.3333333333334,medium
251,1310430400,455000.0,4,2.5,3360,7685,2.0,Average,9,3360,0.0,2001,0.0,3060,6567,"[47.4369, -122.111]",1.6,2.287202380952381,1.0980392156862746,840.0,medium
252,1422300030,415000.0,3,2.25,1510,36224,2.0,Average,8,1510,0.0,1991,0.0,1730,36224,"[47.4616, -121.711]",1.3333333333333333,23.989403973509933,0.8728323699421965,503.3333333333333,medium
253,1105000588,349500.0,3,1.0,1400,3538,1.0,Average,7,800,600.0,1953,0.0,1620,6331,"[47.5405, -122.27]",3.0,2.527142857142857,0.8641975308641975,466.6666666666667,medium
254,3830630060,245000.0,3,2.5,1730,7442,2.0,Average,7,1730,0.0,1987,0.0,1630,6458,"[47.3507, -122.178]",1.2,4.3017341040462425,1.0613496932515338,576.6666666666666,medium
255,5101404898,592500.0,2,2.0,1420,9191,1.5,Very Good,7,1420,0.0,1928,0.0,1420,6816,"[47.6979, -122.32]",1.0,6.472535211267606,1.0,710.0,medium
256,7972601890,385000.0,4,1.75,2360,7620,1.0,Good,7,1180,1180.0,1955,0.0,1910,7620,"[47.5278, -122.345]",2.2857142857142856,3.2288135593220337,1.2356020942408377,590.0,medium
257,5127001620,315000.0,3,1.75,1580,11455,1.0,Good,7,1200,380.0,1974,0.0,1550,10650,"[47.4756, -122.147]",1.7142857142857142,7.25,1.0193548387096774,526.6666666666666,medium
258,9407100800,255000.0,3,1.0,1230,10170,1.0,Average,7,1230,0.0,1979,0.0,1380,10098,"[47.4437, -121.772]",3.0,8.268292682926829,0.8913043478260869,410.0,medium
259,1873100060,693000.0,4,2.5,2460,4425,2.0,Average,8,2460,0.0,2006,0.0,2990,5659,"[47.7048, -122.109]",1.6,1.798780487804878,0.822742474916388,615.0,medium
260,8722101360,780000.0,3,1.0,1660,4400,1.5,Average,8,1460,200.0,1911,0.0,1660,4400,"[47.6362, -122.302]",3.0,2.6506024096385543,1.0,553.3333333333334,medium
261,8644000060,237000.0,3,1.75,1270,8470,1.0,Good,7,1270,0.0,1960,0.0,1600,8470,"[47.4207, -122.29]",1.7142857142857142,6.669291338582677,0.79375,423.3333333333333,medium
262,3325069129,525000.0,3,2.25,2100,40510,2.0,Average,10,1320,780.0,1979,0.0,2380,33450,"[47.6154, -122.047]",1.3333333333333333,19.29047619047619,0.8823529411764706,700.0,high
263,1400300055,425000.0,2,1.0,770,5040,1.0,Average,5,770,0.0,1930,0.0,1330,2580,"[47.5964, -122.299]",2.0,6.545454545454546,0.5789473684210527,385.0,low
264,2123039032,369900.0,1,0.75,760,10079,1.0,Very Good,5,760,0.0,1936,0.0,1230,14267,"[47.4683, -122.438]",1.3333333333333333,13.261842105263158,0.6178861788617886,760.0,low
265,8078560140,290000.0,4,2.5,1700,7280,2.0,Good,7,1700,0.0,1988,0.0,1950,7475,"[47.4045, -122.171]",1.6,4.2823529411764705,0.8717948717948718,425.0,medium
266,3438500192,285000.0,3,1.0,1120,10701,1.0,Average,7,1120,0.0,1954,0.0,1130,6350,"[47.5544, -122.358]",3.0,9.554464285714285,0.9911504424778761,373.3333333333333,medium
267,7974200510,415000.0,2,1.0,1070,4500,1.0,Average,7,1070,0.0,1937,0.0,1320,4465,"[47.6802, -122.29]",2.0,4.205607476635514,0.8106060606060606,535.0,medium
