,price
15659,390000.0
5869,605000.0
19687,319900.0
18467,3650000.0
7580,548000.0
19543,400000.0
13351,234300.0
448,475000.0
15583,624000.0
17986,212000.0
17884,430000.0
8439,549950.0
2089,1030000.0
17510,445000.0
14766,620000.0
15268,364500.0
15813,655000.0
11243,150000.0
20861,627000.0
6443,900000.0
19743,1210000.0
1127,272000.0
18471,295000.0
4407,5570000.0
1799,615000.0
11266,2100000.0
13291,271000.0
2387,900000.0
12493,485000.0
11200,427000.0
9242,660000.0
19037,287500.0
19350,805000.0
14984,240000.0
6707,286000.0
12429,385000.0
5015,798750.0
10210,270000.0
16123,560000.0
6066,1100000.0
16416,1750000.0
7000,225000.0
3441,100000.0
15066,209950.0
7609,775000.0
11365,507000.0
16275,295500.0
15774,572000.0
4384,501000.0
5758,705000.0
4288,326500.0
6695,449950.0
10712,251000.0
10810,558000.0
8644,289900.0
13691,265000.0
7177,358000.0
14134,667000.0
3260,691500.0
19150,348125.0
13242,840000.0
15654,1680000.0
19909,340000.0
18695,280000.0
17300,247500.0
5070,465000.0
11947,509950.0
2947,313000.0
5859,275000.0
2840,375000.0
10859,575000.0
2615,210000.0
17441,490000.0
9857,290000.0
177,385000.0
14762,472500.0
14440,159995.0
3560,417000.0
19799,299950.0
13557,394000.0
16497,337000.0
4081,555750.0
1511,190000.0
20524,375000.0
15383,325000.0
5858,1730000.0
14790,330000.0
12050,617000.0
3942,400000.0
16494,338500.0
13311,800000.0
7215,380000.0
8665,396675.0
12128,450000.0
20394,271115.0
20555,552500.0
17788,508450.0
19802,419354.0
9191,250000.0
473,1150000.0
15976,265000.0
20345,609500.0
7021,567000.0
19100,283500.0
1846,1570000.0
21048,769995.0
19663,575000.0
16882,320000.0
13328,280000.0
14106,420000.0
8377,510000.0
12832,737000.0
1327,788500.0
8710,525000.0
3418,445000.0
5825,759000.0
10722,317000.0
1851,210000.0
7157,305000.0
19027,690000.0
19622,834950.0
5847,560000.0
1681,460000.0
1452,500000.0
16606,256000.0
775,420000.0
2109,399950.0
10342,385000.0
11096,1110000.0
14842,459000.0
8366,400000.0
1365,303700.0
9263,465000.0
11057,299000.0
20351,399950.0
5096,555000.0
19214,395000.0
18111,292000.0
6790,502550.0
9601,760000.0
299,267500.0
1107,200000.0
14575,1050000.0
850,535800.0
8607,540500.0
10444,415000.0
15940,819000.0
9140,403504.0
2246,990000.0
12825,542000.0
15443,365000.0
3031,170000.0
9970,835000.0
1608,667500.0
6383,600000.0
6086,229900.0
11568,286500.0
15219,745000.0
8,229500.0
13474,295500.0
15518,750500.0
11098,545000.0
8406,1110000.0
4040,269900.0
5658,315000.0
14619,385000.0
16101,616950.0
18687,388000.0
20532,460000.0
14732,446000.0
15468,3200000.0
11075,880000.0
13583,515000.0
5101,422500.0
3801,95000.0
16971,414950.0
3097,247500.0
10989,280000.0
10039,465000.0
19898,390000.0
11251,951000.0
4787,937500.0
11847,410500.0
18123,449500.0
21392,569888.0
11430,1130000.0
10498,250000.0
18927,187000.0
3657,440000.0
3706,361000.0
1190,173000.0
14760,1610000.0
9888,599950.0
19133,3640000.0
10792,976000.0
11702,489950.0
11213,2560000.0
17416,364950.0
11342,240000.0
5973,275000.0
18875,1050000.0
18565,435000.0
12038,385000.0
3512,325000.0
15629,455000.0
5632,450000.0
12350,285000.0
4913,499900.0
14817,295000.0
7786,358000.0
12246,365000.0
15051,285000.0
15238,775000.0
12670,705000.0
5786,810000.0
14934,440000.0
8054,505000.0
16708,340000.0
10980,554950.0
13955,267800.0
9418,275000.0
18899,1400000.0
3087,495000.0
16909,445700.0
13501,515000.0
4863,600000.0
2478,432500.0
1197,630000.0
7477,330000.0
13845,199900.0
15341,389000.0
10830,995000.0
14822,215500.0
15843,409000.0
18022,372500.0
1808,480000.0
18998,375000.0
9504,404000.0
12780,149500.0
8304,500000.0
10254,635000.0
263,425000.0
9708,400000.0
10574,430000.0
20805,837000.0
10217,254000.0
15399,574950.0
19771,439950.0
831,350000.0
6515,439000.0
1571,525000.0
14222,429950.0
15716,366000.0
17998,640000.0
10600,340000.0
12809,343000.0
6180,740000.0
21425,914500.0
14494,239900.0
1370,330000.0
3090,329500.0
13847,898000.0
5038,1200000.0
16656,775000.0
9792,510000.0
8931,410000.0
12084,1110000.0
19855,589500.0
16278,495000.0
17916,1350000.0
7983,954500.0
4127,525000.0
17415,300000.0
16143,517850.0
9529,1160000.0
9438,309900.0
6013,600000.0
7528,292500.0
9003,259875.0
13338,235000.0
11545,365000.0
16479,699850.0
12011,680000.0
12227,589000.0
7425,2580000.0
5987,519000.0
11230,269950.0
13356,375000.0
14926,1380000.0
725,320000.0
18536,413450.0
15803,380000.0
18507,287500.0
18421,230000.0
1976,815000.0
11917,571000.0
1442,1230000.0
7628,265000.0
7346,304000.0
21111,365000.0
2309,635000.0
14284,1500000.0
1766,1180000.0
7150,443500.0
21138,963000.0
20976,414000.0
18829,898000.0
8950,400000.0
1488,423000.0
4907,549000.0
15575,250000.0
9593,460000.0
5164,240000.0
13880,705000.0
19716,220000.0
8583,955990.0
8299,549000.0
16528,379000.0
15984,345000.0
8932,855000.0
9606,420000.0
4638,295000.0
9598,450000.0
9734,464500.0
11728,850000.0
12268,823000.0
20972,820000.0
21023,459000.0
1655,400000.0
12438,344950.0
2861,875000.0
5431,375000.0
5908,785000.0
2531,865000.0
2183,700000.0
16815,194000.0
9616,322000.0
3322,549900.0
20243,221000.0
8542,570000.0
12656,335000.0
19725,660000.0
5903,497000.0
21421,530000.0
4812,475000.0
2126,235000.0
11438,660000.0
20907,1150000.0
1011,900000.0
9806,845000.0
2088,502000.0
2476,275000.0
981,420000.0
9084,320000.0
16694,423500.0
14101,275000.0
14747,537000.0
4834,248000.0
10115,350000.0
5267,250000.0
2737,613000.0
9246,368000.0
1246,449000.0
7003,465000.0
800,650000.0
10961,595000.0
7085,485000.0
2074,715000.0
1483,250000.0
16453,397000.0
15888,480500.0
10327,680000.0
3290,257200.0
21195,425000.0
914,645000.0
21391,330000.0
17142,355000.0
11833,255000.0
15578,1680000.0
1516,500000.0
20325,830000.0
20627,640000.0
13617,390500.0
7789,700000.0
10774,350000.0
18740,630500.0
9442,500000.0
18713,192500.0
7911,475000.0
2432,445000.0
14782,435000.0
14932,396000.0
18385,1070000.0
20927,294500.0
5771,637800.0
12377,237000.0
3387,579000.0
18148,340000.0
8658,402000.0
6584,675000.0
3217,234000.0
12304,440000.0
20961,268000.0
11374,290000.0
18209,587100.0
3813,460000.0
17938,826000.0
796,737500.0
11912,1440000.0
19929,530000.0
19062,350000.0
11860,332500.0
7858,217000.0
2619,490000.0
15224,283500.0
10845,275000.0
1748,416000.0
7197,277000.0
12187,1020000.0
19382,369000.0
5309,635000.0
1122,1200000.0
10261,125000.0
3101,1130000.0
20662,293000.0
84,315000.0
12655,227000.0
18676,330000.0
7760,195000.0
15825,500000.0
10505,313000.0
10863,475000.0
19002,3800000.0
3099,190000.0
10631,250000.0
11633,900000.0
20202,450000.0
19237,250000.0
12495,725000.0
19487,246000.0
10644,304500.0
5700,530000.0
21335,565000.0
12073,210000.0
7685,295000.0
9646,435000.0
7687,299900.0
12870,472500.0
19741,420000.0
20931,500000.0
10328,661500.0
5118,730000.0
2231,875000.0
18897,1920000.0
6863,312000.0
17935,550000.0
18764,740000.0
3053,800000.0
17629,700000.0
10479,435000.0
6472,417500.0
13688,333000.0
6510,327000.0
9468,423500.0
9568,449500.0
1592,500000.0
17989,715000.0
4850,285000.0
7775,660000.0
12752,565000.0
14958,1430000.0
7725,299800.0
16928,427000.0
15230,667500.0
3221,270000.0
15131,600000.0
10429,575000.0
5625,350000.0
18692,340000.0
3546,1010000.0
8908,460000.0
19603,785000.0
2404,235000.0
13011,305000.0
6867,620000.0
6512,1340000.0
7752,721000.0
9517,282613.0
3369,494000.0
12287,345000.0
18359,655000.0
16043,560000.0
12376,207000.0
17892,239000.0
13963,800000.0
18476,621000.0
6329,1970000.0
13400,122000.0
10030,330000.0
1904,315000.0
5725,250000.0
11651,695000.0
16027,390000.0
16518,407000.0
5638,359950.0
434,525000.0
2528,509000.0
2194,360000.0
4856,596000.0
15604,605000.0
21158,525000.0
15852,495000.0
2834,1320000.0
2203,604000.0
3445,425000.0
9864,332500.0
8352,459000.0
20219,735000.0
6962,299000.0
509,1490000.0
7506,435000.0
4280,178000.0
15637,910000.0
19321,874950.0
18402,252000.0
15122,425000.0
16097,550000.0
13165,225000.0
8842,750000.0
9717,272000.0
13084,650000.0
14014,289000.0
12538,330000.0
13110,1180000.0
13056,735000.0
10995,599950.0
15277,635250.0
9800,616500.0
17683,399500.0
12554,400000.0
6983,303100.0
7240,428900.0
19108,655000.0
8309,725000.0
932,299900.0
15970,274950.0
18415,400000.0
18034,548050.0
11854,220000.0
10269,550000.0
3685,380000.0
3484,324950.0
14179,1010000.0
12395,352000.0
18824,295000.0
8938,404763.0
14595,574800.0
3337,437500.0
1368,260000.0
7590,825000.0
4204,369000.0
11102,536000.0
15557,620000.0
1547,450000.0
17124,367500.0
2584,385000.0
11537,290000.0
19401,205000.0
20041,434900.0
11214,1400000.0
8432,377500.0
9295,224000.0
1818,275000.0
9483,380000.0
17293,580000.0
7479,242000.0
353,437500.0
11614,440000.0
20452,900000.0
1082,490000.0
1253,600000.0
17243,856500.0
1935,840000.0
13901,335000.0
4899,240000.0
9630,425000.0
5657,898000.0
19215,252500.0
10809,795000.0
3991,241250.0
3447,419600.0
6029,419000.0
9008,430000.0
1185,545000.0
18865,239000.0
3021,409500.0
13643,479500.0
335,260000.0
5804,258000.0
12423,340000.0
12884,663000.0
6211,219950.0
2564,499000.0
2918,1130000.0
10029,583000.0
15548,730000.0
4595,1210000.0
6876,272000.0
5157,1500000.0
7949,440000.0
19213,279950.0
5321,774000.0
16036,399000.0
10880,440000.0
6693,303500.0
13632,300000.0
15123,220000.0
11892,520000.0
13115,545000.0
16947,405000.0
8331,500000.0
5142,235000.0
7321,345000.0
14664,168500.0
4993,400000.0
6700,275000.0
5155,1300000.0
20846,336900.0
6423,330000.0
10834,548500.0
2291,390000.0
11346,400000.0
9541,661000.0
8528,599000.0
3603,502500.0
5094,1150000.0
8748,520000.0
10614,220000.0
15244,3070000.0
14529,425000.0
17511,495000.0
19570,450000.0
1659,331500.0
12331,339900.0
13371,285000.0
7974,160000.0
842,428750.0
2977,299950.0
7408,1980000.0
4026,550000.0
19311,159000.0
7801,750000.0
16737,208000.0
2091,700000.0
17587,970000.0
9128,560000.0
6367,386000.0
3063,950000.0
14673,230000.0
8704,427550.0
21214,497000.0
14392,530000.0
12480,475000.0
21560,3570000.0
2633,257500.0
3297,885000.0
7155,515000.0
11361,825000.0
17179,335000.0
3220,262000.0
5521,354000.0
16185,1290000.0
10534,209000.0
20790,374000.0
4100,417000.0
21251,400000.0
1236,659000.0
2900,305000.0
9623,400000.0
9358,219950.0
12526,350000.0
14,530000.0
5652,419000.0
4778,260000.0
2792,1290000.0
13750,625000.0
2927,700000.0
12459,433500.0
8545,293550.0
5922,526000.0
8398,970000.0
15410,479000.0
12294,196000.0
8819,460000.0
10765,630000.0
18216,235000.0
10915,525888.0
19883,380000.0
15176,431000.0
2606,450000.0
2858,929000.0
18081,718000.0
14768,343000.0
16144,329000.0
7038,715000.0
18128,542950.0
5,1230000.0
8365,435000.0
17665,2010000.0
5012,219950.0
12847,446000.0
19189,325000.0
15396,839000.0
20094,436000.0
17855,335000.0
19073,962800.0
12505,970000.0
9427,375000.0
11259,600000.0
16231,550000.0
16769,425000.0
15769,525000.0
19344,530000.0
3362,406000.0
19869,310000.0
1938,240000.0
9416,591500.0
15862,251000.0
7931,545000.0
4870,593450.0
8206,190000.0
20875,460000.0
3877,215000.0
14738,605000.0
19922,320000.0
19191,585000.0
2884,450000.0
3714,1240000.0
7704,815000.0
16657,300000.0
3480,568000.0
10048,510000.0
5069,435000.0
18616,1330000.0
3027,770000.0
7222,425000.0
1216,100000.0
15584,383000.0
11647,530000.0
10575,650000.0
11818,399000.0
12027,338995.0
8237,915000.0
5465,410000.0
7245,7700000.0
7511,358000.0
10349,340500.0
4705,575000.0
7664,620000.0
18283,549900.0
8497,270000.0
568,610000.0
19446,439000.0
10753,445500.0
13852,225500.0
16345,1390000.0
6053,248000.0
20677,654000.0
8481,200000.0
8973,225000.0
19134,1050000.0
16515,505000.0
20635,715000.0
7181,758800.0
6193,450000.0
13300,667000.0
4715,420000.0
15185,350000.0
8045,385000.0
12864,575000.0
2333,510000.0
2455,408000.0
21019,605000.0
10914,300000.0
20574,445000.0
2525,627000.0
10876,462500.0
1684,470000.0
10777,450000.0
11952,378000.0
5496,345000.0
5535,538000.0
15975,225000.0
6489,865000.0
19013,295000.0
4454,840000.0
8374,390000.0
10760,725000.0
14990,233000.0
17221,1970000.0
6733,299950.0
461,348000.0
12123,229000.0
3892,385000.0
2613,700000.0
15566,589500.0
11526,264500.0
14360,550700.0
18488,359000.0
5364,315000.0
13438,320000.0
1991,322000.0
20752,369000.0
6935,589900.0
3946,550000.0
1575,235000.0
8251,787888.0
8165,698000.0
1583,300000.0
14976,316500.0
1520,337000.0
17199,197000.0
1617,245000.0
6027,500000.0
491,370000.0
3929,515000.0
20462,540000.0
9685,865000.0
4446,620000.0
15370,328000.0
1330,605000.0
15650,402000.0
5416,232000.0
7757,407450.0
16681,221000.0
8225,619500.0
20140,535000.0
7621,645000.0
12622,489500.0
5058,1100000.0
3582,1600000.0
791,675000.0
15429,564000.0
20498,384000.0
2318,1810000.0
5894,595000.0
17848,340000.0
405,650000.0
219,467000.0
4123,360000.0
18006,315000.0
12749,355000.0
20749,770000.0
18192,1860000.0
15645,420000.0
6593,302000.0
2037,320000.0
7947,153000.0
1022,349500.0
8769,325000.0
7434,489950.0
10365,630000.0
13697,2600000.0
266,285000.0
15242,375000.0
6453,377000.0
16150,314000.0
12575,835000.0
3827,399950.0
12102,250000.0
2821,425000.0
18651,690000.0
1351,461000.0
6360,817000.0
21177,570000.0
13326,210000.0
7576,379900.0
15465,549800.0
7504,465000.0
2742,404000.0
19599,338000.0
4665,441500.0
11056,870000.0
1263,467000.0
14940,795000.0
12646,158000.0
3584,862000.0
5524,435000.0
7913,315000.0
7472,431000.0
4723,650000.0
8902,190500.0
16475,314500.0
17271,735000.0
4762,490000.0
12704,313100.0
1668,635000.0
18452,300000.0
17981,1990000.0
18051,220000.0
9414,375000.0
9091,426000.0
15115,937750.0
8821,490600.0
3517,802000.0
20106,635000.0
3833,395000.0
8882,240000.0
21592,360000.0
4708,600000.0
15104,1600000.0
3307,400000.0
6498,690000.0
6291,1450000.0
16773,240000.0
18441,245000.0
5440,270000.0
16782,278000.0
8086,627000.0
4111,550000.0
10782,495000.0
13017,320000.0
20280,950000.0
592,290000.0
746,650000.0
758,856600.0
15731,912000.0
7917,525000.0
15910,1640000.0
6557,573000.0
3383,950000.0
2806,330000.0
12747,382000.0
3592,550000.0
3899,978500.0
19098,610000.0
13172,420000.0
19411,349000.0
11010,467500.0
12890,330000.0
5088,395000.0
8865,455000.0
5617,477000.0
8654,485000.0
895,980000.0
20996,589410.0
7180,495000.0
10152,769000.0
19086,570000.0
1225,211000.0
19187,930000.0
6408,211000.0
17712,455000.0
14857,459900.0
3333,835000.0
4754,975000.0
3619,525000.0
16845,202000.0
6955,550000.0
6110,704111.0
13418,485000.0
6761,319000.0
14461,488000.0
11159,319000.0
8760,235000.0
13297,435000.0
8873,280000.0
6775,217000.0
16466,380500.0
4860,175000.0
7250,395000.0
19590,335000.0
12366,232900.0
21220,288790.0
18885,430000.0
18562,240000.0
6266,248000.0
2222,275000.0
20937,427000.0
4679,610000.0
9938,308950.0
3796,582500.0
2227,265000.0
7443,597000.0
7275,600000.0
3904,490000.0
945,260000.0
1274,747500.0
4464,925000.0
13887,772000.0
17292,1210000.0
16118,370000.0
20672,485000.0
9153,580000.0
9010,510000.0
18583,325000.0
10719,449900.0
10697,420000.0
21351,553000.0
12635,361500.0
7702,620000.0
17603,226500.0
8612,564000.0
21178,375500.0
14235,230000.0
16833,820000.0
2788,1610000.0
6268,549950.0
4901,395000.0
1180,925000.0
10818,532000.0
61,289000.0
8504,355000.0
16640,355500.0
14468,425000.0
7430,605000.0
6215,253000.0
5422,844000.0
3493,457500.0
11208,264950.0
18997,736000.0
1459,459000.0
2004,625000.0
9389,685000.0
10369,268450.0
5358,307000.0
21467,407500.0
20700,445000.0
12895,626000.0
8647,440000.0
7336,1540000.0
16598,229000.0
14994,360000.0
111,570000.0
13792,228000.0
1586,443500.0
1395,542000.0
6759,350000.0
21360,365000.0
14718,236000.0
21169,298000.0
3889,308000.0
20596,163800.0
17831,249500.0
6930,315000.0
18214,250000.0
16073,180000.0
5620,235000.0
19461,278000.0
8603,340000.0
16747,330000.0
5639,535000.0
4849,840000.0
3299,289000.0
13777,218500.0
16963,421000.0
3032,235000.0
14951,402000.0
2094,383000.0
15903,410000.0
12933,244500.0
11231,640000.0
3856,645000.0
4459,500000.0
6601,675000.0
11106,545000.0
11327,442500.0
1829,469000.0
8913,275000.0
19327,465000.0
10843,500000.0
5838,203000.0
1484,229950.0
6088,239000.0
6911,546000.0
12959,614950.0
17009,400000.0
10504,148226.0
3647,335000.0
4929,672500.0
13881,467000.0
14685,526500.0
7344,340000.0
3831,889000.0
18287,559000.0
18122,550000.0
14644,320000.0
6690,385000.0
15620,265000.0
21455,525000.0
27,667000.0
12211,210000.0
4147,825000.0
805,500000.0
14815,840000.0
18503,319000.0
20258,313200.0
11842,255000.0
19592,413100.0
21333,608000.0
8688,700000.0
12557,710000.0
20274,919990.0
985,283000.0
17828,550000.0
6583,230000.0
925,288400.0
12248,495000.0
1003,245000.0
14264,435000.0
8035,850000.0
17445,1870000.0
11025,1130000.0
15685,418200.0
5349,399000.0
10120,309000.0
12654,375000.0
17503,380000.0
15306,365000.0
2798,274900.0
13599,459000.0
20146,370228.0
10300,399900.0
13935,790000.0
5595,1690000.0
2324,226740.0
16541,249900.0
5441,880000.0
21190,478830.0
8349,585000.0
18312,215000.0
7182,280000.0
9543,788000.0
5341,570000.0
3730,800000.0
9693,305000.0
18960,1240000.0
12715,747000.0
9501,390000.0
8735,490000.0
13738,464000.0
12052,140000.0
4502,303000.0
3980,155000.0
2163,238000.0
9260,500000.0
2896,355000.0
6627,782000.0
11945,499000.0
12086,218000.0
20619,852880.0
